Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
86, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 256, 32, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
86, CIVILIZATION_AMSTERDAM, 1, 8, 12, 8, 6, 0, 0, 0, 7, 4, 269, 11, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
86, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 43, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
86, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 313, 32, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
86, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 204, 238, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
86, CIVILIZATION_KANDY, 1, 5, 13, 9, 5, 0, 0, 0, 9, 6, 201, 67, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
86, CIVILIZATION_KUMASI, 1, 2, 12, 9, 9, 0, 0, 0, 7, 3, 468, 44, 4, 4, 7, 2, 4, 5, 7, 13, 1, 1, 0, 0
86, CIVILIZATION_GRANADA, 1, 6, 10, 9, 11, 0, 0, 0, 8, 6, 179, 87, 6, 5, 6, 1, 6, 17, 8, 13, 0, 5, 0, 0
86, CIVILIZATION_BRUSSELS, 1, 7, 11, 10, 6, 0, 0, 0, 7, 5, 207, 27, 7, 6, 7, 1, 4, 17, 7, 15, 0, 7, 0, 0
87, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 432, 106, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
87, CIVILIZATION_CHINA, 2, 10, 12, 6, 12, 0, 0, 1, 24, 4, 230, 88, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
87, CIVILIZATION_JAPAN, 3, 17, 13, 9, 9, 0, 0, 0, 37, 14, 378, 87, 17, 10, 26, 23, 34, 54, 37, 20, 4, 16, 4, 11
87, CIVILIZATION_AMERICA, 3, 12, 11, 8, 4, 0, 0, 0, 34, 8, 186, 101, 17, 12, 13, 2, 36, 32, 34, 19, 3, 11, 0, 0
87, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 41, 227, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
87, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 7, 256, 108, 13, 10, 16, 16, 31, 45, 41, 16, 1, 14, 0, 8
87, CIVILIZATION_KONGO, 3, 8, 11, 7, 5, 0, 0, 0, 30, 5, 189, 136, 13, 8, 7, 3, 19, 28, 30, 16, 1, 7, 0, 0
87, CIVILIZATION_AZTEC, 2, 5, 9, 4, 3, 0, 0, 0, 20, 0, 171, 14, 7, 2, 10, 1, 15, 11, 20, 10, 2, 4, 0, 0
87, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 337, 60, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
87, CIVILIZATION_HATTUSA, 1, 5, 12, 9, 6, 0, 0, 0, 8, 5, 204, 18, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
87, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 7, 0, 0, 0, 8, 6, 295, 11, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
87, CIVILIZATION_JERUSALEM, 1, 6, 12, 9, 6, 0, 0, 0, 9, 1, 80, 64, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
87, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 7, 0, 0, 0, 8, 7, 173, 72, 8, 6, 10, 2, 4, 24, 8, 13, 0, 8, 6, 0
87, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 177, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
87, CIVILIZATION_LISBON, 1, 5, 11, 9, 10, 0, 0, 0, 7, 4, 263, 34, 6, 5, 6, 1, 5, 15, 7, 15, 0, 5, 0, 0
87, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 363, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
87, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 263, 34, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
87, CIVILIZATION_AMSTERDAM, 1, 8, 13, 9, 6, 0, 0, 0, 7, 4, 275, 12, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
87, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 45, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
87, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 317, 34, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
87, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 208, 243, 6, 5, 8, 5, 6, 14, 9, 15, 1, 5, 0, 0
87, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 9, 6, 213, 68, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
87, CIVILIZATION_KUMASI, 1, 3, 12, 9, 10, 0, 0, 0, 7, 3, 234, 46, 5, 4, 7, 2, 5, 5, 7, 13, 1, 2, 0, 0
87, CIVILIZATION_GRANADA, 1, 6, 10, 9, 11, 0, 0, 0, 8, 6, 180, 89, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
87, CIVILIZATION_BRUSSELS, 1, 7, 12, 10, 6, 0, 0, 0, 7, 5, 212, 30, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
88, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 456, 108, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
88, CIVILIZATION_CHINA, 2, 10, 12, 6, 12, 0, 0, 1, 24, 4, 247, 90, 15, 5, 19, 2, 22, 30, 24, 11, 2, 9, 0, 0
88, CIVILIZATION_JAPAN, 3, 17, 13, 9, 9, 0, 0, 0, 37, 14, 395, 110, 17, 10, 26, 23, 34, 54, 37, 20, 4, 16, 4, 11
88, CIVILIZATION_AMERICA, 3, 13, 12, 8, 4, 0, 0, 0, 34, 8, 197, 104, 19, 12, 13, 2, 38, 33, 34, 19, 3, 12, 0, 0
88, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 58, 233, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
88, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 8, 270, 125, 13, 10, 16, 16, 31, 46, 41, 17, 1, 14, 0, 8
88, CIVILIZATION_KONGO, 3, 9, 11, 7, 5, 0, 0, 0, 30, 5, 192, 139, 14, 8, 7, 3, 20, 31, 30, 16, 1, 8, 0, 0
88, CIVILIZATION_AZTEC, 2, 5, 9, 4, 4, 0, 0, 0, 20, 1, 180, 15, 7, 2, 11, 1, 16, 11, 20, 10, 2, 4, 0, 0
88, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 339, 63, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
88, CIVILIZATION_HATTUSA, 1, 5, 13, 9, 6, 0, 0, 0, 8, 5, 208, 19, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
88, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 7, 0, 0, 0, 8, 6, 307, 12, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
88, CIVILIZATION_JERUSALEM, 1, 6, 13, 9, 6, 0, 0, 0, 9, 1, 83, 67, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
88, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 8, 0, 0, 0, 8, 7, 175, 75, 8, 6, 10, 2, 4, 24, 8, 13, 0, 8, 6, 0
88, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 179, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
88, CIVILIZATION_LISBON, 1, 6, 11, 9, 10, 0, 0, 0, 7, 4, 264, 36, 6, 5, 6, 1, 6, 16, 7, 15, 0, 5, 0, 0
88, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 364, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
88, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 269, 36, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
88, CIVILIZATION_AMSTERDAM, 1, 8, 13, 10, 6, 0, 0, 0, 7, 4, 281, 13, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
88, CIVILIZATION_PALENQUE, 1, 8, 12, 9, 5, 0, 0, 0, 8, 5, 189, 47, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
88, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 322, 36, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
88, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 213, 248, 6, 5, 8, 4, 6, 14, 9, 15, 1, 5, 0, 0
88, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 9, 6, 225, 69, 6, 5, 14, 1, 3, 15, 9, 13, 1, 5, 0, 0
88, CIVILIZATION_KUMASI, 1, 2, 12, 9, 10, 0, 0, 0, 7, 3, 240, 48, 4, 4, 7, 2, 4, 5, 7, 13, 1, 1, 0, 0
88, CIVILIZATION_GRANADA, 1, 6, 10, 9, 12, 0, 0, 0, 8, 6, 179, 91, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
88, CIVILIZATION_BRUSSELS, 1, 7, 13, 10, 6, 0, 0, 0, 7, 5, 217, 33, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
89, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 480, 110, 10, 10, 27, 2, 23, 29, 25, 19, 3, 9, 3, 0
89, CIVILIZATION_CHINA, 2, 10, 12, 7, 13, 0, 0, 1, 24, 5, 265, 94, 15, 5, 22, 3, 22, 30, 24, 11, 2, 9, 0, 0
89, CIVILIZATION_JAPAN, 3, 17, 14, 9, 9, 0, 0, 0, 37, 14, 411, 134, 17, 10, 26, 23, 34, 54, 37, 20, 4, 16, 4, 11
89, CIVILIZATION_AMERICA, 3, 13, 12, 8, 4, 0, 0, 0, 34, 8, 207, 106, 19, 12, 13, 2, 38, 33, 34, 19, 3, 12, 0, 0
89, CIVILIZATION_SPAIN, 3, 9, 11, 6, 4, 0, 0, 2, 31, 4, 74, 238, 9, 5, 21, 5, 32, 27, 31, 15, 2, 8, 4, 3
89, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 8, 284, 142, 13, 10, 16, 16, 31, 46, 41, 17, 1, 14, 0, 8
89, CIVILIZATION_KONGO, 3, 9, 11, 7, 5, 0, 0, 0, 30, 5, 196, 142, 14, 8, 7, 3, 20, 31, 30, 16, 1, 8, 0, 0
89, CIVILIZATION_AZTEC, 2, 5, 9, 4, 4, 0, 0, 0, 20, 1, 190, 17, 7, 2, 12, 2, 12, 12, 20, 10, 2, 4, 0, 0
89, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 126, 66, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
89, CIVILIZATION_HATTUSA, 1, 5, 13, 9, 6, 0, 0, 0, 8, 5, 212, 20, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
89, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 7, 0, 0, 0, 8, 6, 319, 13, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
89, CIVILIZATION_JERUSALEM, 1, 6, 13, 9, 6, 0, 0, 0, 9, 1, 85, 71, 6, 5, 6, 3, 4, 19, 9, 13, 1, 5, 0, 0
89, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 8, 0, 0, 0, 8, 7, 177, 77, 8, 7, 10, 2, 4, 24, 8, 13, 0, 8, 7, 0
89, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 181, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
89, CIVILIZATION_LISBON, 1, 6, 11, 9, 10, 0, 0, 0, 7, 4, 264, 38, 6, 5, 6, 1, 6, 16, 7, 15, 0, 5, 0, 0
89, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 365, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
89, CIVILIZATION_KABUL, 1, 5, 12, 9, 11, 0, 0, 0, 7, 3, 276, 38, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
89, CIVILIZATION_AMSTERDAM, 1, 8, 13, 10, 6, 0, 0, 0, 7, 4, 287, 14, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
89, CIVILIZATION_PALENQUE, 1, 8, 12, 10, 5, 0, 0, 0, 8, 5, 190, 49, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
89, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 326, 38, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
89, CIVILIZATION_ARMAGH, 1, 5, 14, 9, 6, 0, 0, 0, 9, 7, 217, 253, 6, 5, 8, 4, 6, 14, 9, 15, 1, 5, 0, 0
89, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 10, 6, 238, 71, 6, 5, 14, 1, 3, 15, 10, 13, 1, 5, 0, 0
89, CIVILIZATION_KUMASI, 1, 3, 12, 9, 10, 0, 0, 0, 7, 3, 246, 50, 5, 4, 7, 2, 5, 5, 7, 13, 1, 2, 0, 0
89, CIVILIZATION_GRANADA, 1, 6, 10, 9, 12, 0, 0, 0, 8, 6, 179, 93, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
89, CIVILIZATION_BRUSSELS, 1, 7, 13, 10, 7, 0, 0, 0, 7, 5, 221, 35, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
90, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 401, 113, 10, 10, 34, 3, 23, 29, 25, 19, 3, 9, 11, 0
90, CIVILIZATION_CHINA, 2, 12, 12, 7, 13, 0, 0, 1, 24, 5, 280, 97, 17, 6, 22, 3, 26, 33, 24, 11, 2, 11, 0, 0
90, CIVILIZATION_JAPAN, 3, 17, 14, 9, 9, 0, 0, 0, 37, 14, 427, 158, 17, 12, 26, 24, 41, 55, 37, 20, 5, 16, 5, 11
90, CIVILIZATION_AMERICA, 3, 13, 13, 8, 4, 0, 0, 0, 34, 8, 217, 108, 19, 14, 13, 2, 38, 33, 34, 21, 3, 12, 0, 0
90, CIVILIZATION_SPAIN, 3, 10, 11, 6, 4, 0, 0, 2, 31, 6, 91, 244, 9, 5, 21, 5, 34, 29, 31, 15, 2, 9, 4, 3
90, CIVILIZATION_EGYPT, 4, 15, 10, 10, 8, 0, 0, 1, 41, 8, 299, 159, 13, 10, 16, 16, 31, 46, 41, 17, 1, 14, 0, 8
90, CIVILIZATION_KONGO, 3, 9, 11, 7, 5, 0, 0, 0, 30, 5, 199, 146, 14, 8, 7, 3, 20, 31, 30, 16, 1, 8, 0, 0
90, CIVILIZATION_AZTEC, 2, 5, 9, 4, 4, 0, 0, 0, 20, 1, 200, 19, 7, 2, 11, 1, 16, 11, 20, 10, 2, 4, 0, 0
90, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 2, 128, 69, 6, 5, 9, 2, 6, 14, 8, 15, 0, 6, 3, 0
90, CIVILIZATION_HATTUSA, 1, 5, 13, 10, 6, 0, 0, 0, 8, 5, 216, 21, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
90, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 8, 0, 0, 0, 8, 6, 330, 14, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
90, CIVILIZATION_JERUSALEM, 1, 7, 13, 9, 6, 0, 0, 0, 9, 1, 88, 74, 7, 5, 6, 3, 4, 20, 9, 13, 1, 6, 0, 0
90, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 8, 0, 0, 0, 8, 7, 179, 80, 8, 7, 10, 2, 4, 24, 8, 13, 0, 8, 7, 0
90, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 183, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
90, CIVILIZATION_LISBON, 1, 6, 11, 10, 10, 0, 0, 0, 7, 4, 265, 39, 6, 5, 6, 1, 6, 16, 7, 15, 0, 5, 0, 0
90, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 367, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
90, CIVILIZATION_KABUL, 1, 5, 12, 10, 11, 0, 0, 0, 7, 3, 283, 40, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
90, CIVILIZATION_AMSTERDAM, 1, 8, 13, 10, 6, 0, 0, 0, 7, 4, 293, 15, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
90, CIVILIZATION_PALENQUE, 1, 8, 12, 10, 5, 0, 0, 0, 8, 5, 190, 51, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
90, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 331, 39, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
90, CIVILIZATION_ARMAGH, 1, 5, 14, 10, 6, 0, 0, 0, 9, 7, 222, 258, 6, 5, 8, 4, 6, 14, 9, 15, 1, 5, 0, 0
90, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 10, 6, 250, 72, 6, 5, 14, 1, 3, 15, 10, 13, 1, 5, 0, 0
90, CIVILIZATION_KUMASI, 1, 2, 12, 9, 10, 0, 0, 0, 7, 3, 252, 52, 4, 4, 7, 2, 4, 5, 7, 13, 1, 1, 0, 0
90, CIVILIZATION_GRANADA, 1, 6, 10, 9, 12, 0, 0, 0, 8, 6, 178, 95, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
90, CIVILIZATION_BRUSSELS, 1, 7, 13, 10, 7, 0, 0, 0, 7, 5, 225, 38, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
91, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 25, 9, 321, 116, 10, 10, 34, 3, 23, 29, 25, 19, 3, 9, 11, 0
91, CIVILIZATION_CHINA, 2, 12, 12, 7, 13, 0, 0, 1, 24, 5, 296, 100, 17, 6, 22, 3, 26, 33, 24, 11, 2, 11, 0, 0
91, CIVILIZATION_JAPAN, 3, 17, 14, 10, 9, 0, 0, 0, 38, 14, 352, 39, 17, 12, 25, 30, 45, 55, 38, 20, 5, 16, 5, 11
91, CIVILIZATION_AMERICA, 3, 13, 13, 8, 4, 0, 0, 0, 34, 8, 227, 110, 19, 14, 13, 2, 38, 33, 34, 21, 3, 12, 0, 0
91, CIVILIZATION_SPAIN, 3, 10, 12, 6, 4, 0, 0, 2, 32, 6, 105, 249, 9, 5, 18, 5, 35, 29, 32, 15, 2, 9, 4, 3
91, CIVILIZATION_EGYPT, 4, 16, 10, 10, 8, 0, 0, 1, 41, 9, 363, 176, 14, 10, 16, 16, 31, 47, 41, 17, 1, 15, 0, 8
91, CIVILIZATION_KONGO, 3, 9, 11, 8, 5, 0, 0, 0, 30, 5, 203, 149, 14, 8, 7, 3, 20, 31, 30, 16, 1, 8, 0, 0
91, CIVILIZATION_AZTEC, 2, 5, 9, 4, 4, 0, 0, 0, 20, 1, 210, 21, 7, 2, 12, 2, 12, 12, 20, 10, 2, 4, 0, 0
91, CIVILIZATION_JAKARTA, 1, 6, 12, 8, 11, 0, 0, 0, 8, 3, 134, 72, 7, 5, 14, 3, 7, 14, 8, 15, 1, 6, 3, 0
91, CIVILIZATION_HATTUSA, 1, 5, 13, 10, 6, 0, 0, 0, 8, 5, 220, 22, 7, 4, 6, 1, 7, 11, 8, 15, 1, 5, 0, 0
91, CIVILIZATION_ZANZIBAR, 1, 5, 12, 8, 8, 0, 0, 0, 8, 6, 341, 15, 7, 5, 17, 1, 6, 13, 8, 16, 1, 5, 7, 0
91, CIVILIZATION_JERUSALEM, 1, 7, 13, 9, 6, 0, 0, 0, 9, 1, 91, 78, 7, 5, 6, 3, 4, 20, 9, 13, 1, 6, 0, 0
91, CIVILIZATION_VALLETTA, 1, 8, 15, 9, 8, 0, 0, 0, 8, 7, 181, 83, 8, 7, 10, 2, 4, 24, 8, 13, 0, 8, 7, 0
91, CIVILIZATION_PRESLAV, 1, 9, 14, 4, 6, 0, 0, 0, 7, 6, 185, 0, 7, 3, 5, 0, 1, 23, 7, 11, 0, 10, 0, 0
91, CIVILIZATION_LISBON, 1, 6, 11, 10, 10, 0, 0, 0, 7, 4, 266, 41, 6, 5, 6, 1, 6, 16, 7, 15, 0, 5, 0, 0
91, CIVILIZATION_CARTHAGE, 1, 7, 13, 4, 5, 0, 0, 0, 7, 3, 368, 0, 6, 4, 5, 0, 2, 15, 7, 13, 0, 7, 0, 0
91, CIVILIZATION_KABUL, 1, 5, 12, 10, 10, 0, 0, 0, 7, 3, 289, 42, 6, 5, 6, 1, 4, 12, 7, 13, 0, 5, 0, 0
91, CIVILIZATION_AMSTERDAM, 1, 8, 13, 10, 6, 0, 0, 0, 7, 4, 299, 16, 8, 6, 10, 0, 2, 20, 7, 13, 1, 9, 0, 0
91, CIVILIZATION_PALENQUE, 1, 8, 12, 10, 5, 0, 0, 0, 8, 5, 190, 53, 10, 6, 8, 1, 4, 18, 8, 13, 1, 9, 0, 0
91, CIVILIZATION_STOCKHOLM, 1, 6, 12, 9, 6, 0, 0, 0, 7, 5, 335, 41, 11, 5, 10, 1, 6, 12, 7, 15, 1, 5, 5, 0
91, CIVILIZATION_ARMAGH, 1, 5, 14, 10, 6, 0, 0, 0, 9, 7, 226, 262, 6, 5, 8, 4, 6, 14, 9, 15, 1, 5, 0, 0
91, CIVILIZATION_KANDY, 1, 5, 13, 9, 4, 0, 0, 0, 10, 6, 262, 74, 6, 5, 14, 1, 3, 15, 10, 13, 1, 5, 0, 0
91, CIVILIZATION_KUMASI, 1, 3, 12, 9, 10, 0, 0, 0, 7, 3, 258, 54, 5, 4, 7, 2, 5, 5, 7, 13, 1, 2, 0, 0
91, CIVILIZATION_GRANADA, 1, 6, 11, 9, 12, 0, 0, 0, 8, 6, 178, 96, 6, 5, 9, 1, 6, 19, 8, 13, 0, 5, 5, 0
91, CIVILIZATION_BRUSSELS, 1, 7, 13, 10, 7, 0, 0, 0, 7, 5, 229, 41, 8, 6, 9, 2, 4, 17, 7, 15, 0, 7, 5, 0
92, CIVILIZATION_ROME, 2, 10, 13, 10, 3, 0, 0, 0, 26, 9, 350, 119, 10, 10, 34, 3, 23, 29, 26, 19, 3, 9, 11, 0